Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2014-08-08 02:12:16,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-08 02:14:47,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-08 02:16:45,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-08 06:55:30,VR2W-124709,A69-1601-30028,,,,,JWS_El_Segundo,+33.909133,-118.43191
2014-08-08 06:58:00,VR2W-124709,A69-1601-30028,,,,,JWS_El_Segundo,+33.909133,-118.43191
2014-08-08 22:44:57,VR2W-124709,A69-1601-30028,,,,,JWS_El_Segundo,+33.909133,-118.43191
2014-08-08 23:08:44,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-08 23:09:57,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-08 23:13:02,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-08 23:46:25,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-08 23:48:11,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-08 23:50:38,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-08 23:52:28,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-08 23:55:06,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-08 23:57:18,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-08 23:58:39,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 00:00:18,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 00:02:32,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 00:03:58,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 00:05:46,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 00:08:20,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 00:10:22,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 00:13:25,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 04:34:36,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 04:35:41,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 04:36:49,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 04:38:01,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 04:41:01,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 04:43:15,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 04:44:38,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 04:46:21,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 04:48:43,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 04:50:25,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 04:52:45,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 04:54:21,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 04:56:29,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 04:57:42,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 04:59:05,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 05:00:47,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 05:09:27,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 05:13:30,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 05:20:30,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 05:31:45,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 05:34:08,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 05:35:51,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 05:47:59,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 05:50:08,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 05:51:22,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 05:52:46,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 05:54:31,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 05:56:57,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 05:58:46,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 06:01:20,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 06:06:58,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 06:08:26,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 06:10:20,VR2W-104921,A69-1601-30028,,,,,JWS_El_Porto,+33.898783,-118.42365
2014-08-09 06:19:37,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 06:21:25,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 06:26:01,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 06:29:03,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 06:32:03,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 06:34:59,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 06:37:48,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 06:40:23,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 06:42:29,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 06:43:37,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 06:44:51,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 06:46:14,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 06:47:57,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 06:50:20,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 06:52:02,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 06:54:23,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 07:55:53,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 07:59:48,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:04:25,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:08:03,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:09:07,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:10:12,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:11:18,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:12:27,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:13:41,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:15:06,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:16:52,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:19:21,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:21:16,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:24:02,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:26:31,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:28:27,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:31:14,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:33:45,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:35:43,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 08:53:52,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 08:59:33,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 09:01:45,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 09:02:55,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 09:04:11,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 09:05:41,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 09:07:37,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 09:10:25,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 09:12:57,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 09:15:00,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 09:18:01,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 09:23:56,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 09:29:12,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 09:31:09,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 09:46:09,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 09:49:10,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 09:51:25,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 09:52:52,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 09:54:43,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 09:57:21,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 09:59:33,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:00:55,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:02:36,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:04:53,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:06:24,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:08:22,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:11:16,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:14:00,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:16:25,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:18:10,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:20:38,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:22:30,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:25:10,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:27:26,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:28:57,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:30:54,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:33:46,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:38:45,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:40:18,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:42:21,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 10:45:23,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 11:01:22,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 11:04:02,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 11:06:18,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 11:07:47,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 11:09:42,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 11:12:28,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 11:14:56,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 11:16:50,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 11:19:34,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 11:22:00,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 11:23:48,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 11:26:22,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 11:31:26,VR2W-100160,A69-1601-30028,,,,,JWS_Hermosa_10th,+33.8598,-118.40654
2014-08-09 11:47:52,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 11:49:55,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 11:52:58,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 11:55:59,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 11:58:59,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 12:01:56,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 12:04:45,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 12:07:21,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 12:12:09,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 12:20:44,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 12:44:10,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 12:49:22,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 12:53:17,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 13:01:23,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 13:06:22,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 13:08:43,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 13:10:05,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 13:11:46,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 13:14:04,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 13:15:37,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 13:17:40,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 13:20:43,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 13:23:45,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 13:29:42,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 13:35:10,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 13:40:25,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 13:42:42,VR2W-102745,A69-1601-30028,,,,,JWS_Hermosa_28th,+33.87173,-118.41146
2014-08-09 15:27:40,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 15:37:15,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 15:38:22,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 15:39:33,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 15:42:21,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 15:44:20,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 15:47:13,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 15:49:56,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 15:52:18,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 15:54:00,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 15:56:19,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 15:57:55,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 16:00:03,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 16:01:15,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 16:02:36,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 16:04:13,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 16:06:25,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 16:07:44,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 16:09:18,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 16:11:24,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 16:13:47,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 16:15:12,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 16:16:59,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 16:19:28,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 16:21:22,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 16:57:36,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 17:03:38,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 17:37:20,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 17:42:14,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 17:43:40,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 17:45:29,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 17:50:07,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 17:51:13,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 17:52:22,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 17:53:35,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 17:54:58,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 17:56:39,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 17:58:59,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:00:36,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:02:46,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:04:03,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:05:34,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:07:31,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:10:23,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:13:03,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:15:21,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:16:52,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:18:50,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:21:42,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:24:24,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:26:46,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:28:24,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:30:37,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:33:44,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:51:53,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:53:57,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:56:06,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 18:58:20,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 19:00:57,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 19:02:41,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 19:33:48,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 19:36:23,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 19:38:30,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 19:39:40,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
2014-08-09 19:40:56,VR2W-100159,A69-1601-30028,,,,,JWS_Manhattan_26th,+33.89005,-118.42294
